chr,start,end,name,score,strand,common_name,sample
chrXVI,694835,695015,YPR074C,100,-,TKL1,yiming
chrXVI,694835,695015,YPR074W-A,100,+,YPR074W-A,yiming
chrXVI,695773,696473,YPR076W,100,+,YPR076W,yiming
chrXVI,696816,697128,YPR075C,100,-,OPY2,yiming
chrXVI,697499,698199,YPR077C,100,-,YPR077C,yiming
chrXVI,698262,698867,YPR078C,100,-,YPR078C,yiming
chrXVI,698262,698867,YPR079W,100,+,MRL1,yiming
chrXVI,700012,700592,YPR080W,100,+,TEF1,yiming
chrXVI,703968,704223,YPR081C,100,-,GRS2,yiming
chrXVI,704654,704852,YPR082C,100,-,DIB1,yiming
chrXVI,704654,704852,YPR083W,100,+,MDM36,yiming
chrXVI,706591,706970,YPR084W,100,+,YPR084W,yiming
chrXVI,709826,710099,YPR085C,100,-,ASA1,yiming
chrXVI,709826,710099,YPR086W,100,+,SUA7,yiming
chrXVI,711136,711352,YPR087W,100,+,YPR087W,yiming
chrXVI,713026,713273,YPR088C,100,-,SRP54,yiming
chrXVI,713026,713273,YPR089W,100,+,YPR089W,yiming
chrXVI,717677,718377,YPR092W,100,+,YPR092W,yiming
chrXVI,718466,719166,YPR091C,100,-,NVJ2,yiming
chrXVI,720422,720635,YPR093C,100,-,ASR1,yiming
chrXVI,720422,720635,YPR094W,100,+,RDS3,yiming
chrXVI,724715,724840,YPR095C,100,-,SYT1,yiming
chrXVI,725142,725392,YPR096C,100,-,YPR096C,yiming
chrXVI,725142,725392,YPR097W,100,+,YPR097W,yiming
chrXVI,729526,729755,unknown_3421,100,-,TMH18,yiming
chrXVI,729526,729789,YPR100W,100,+,MRPL51,yiming
chrXVI,730111,730490,YPR099C,100,-,YPR099C,yiming
chrXVI,730211,730490,YPR101W,100,+,SNT309,yiming
chrXVI,731746,732347,YPR102C,100,-,RPL11A,yiming
chrXVI,731746,732347,YPR103W,100,+,PRE2,yiming
chrXVI,736431,736982,YPR104C,100,-,FHL1,yiming
chrXVI,739567,740059,YPR105C,100,-,COG4,yiming
chrXVI,739567,740059,YPR106W,100,+,ISR1,yiming
chrXVI,742062,742452,YPR107C,100,-,YTH1,yiming
chrXVI,742062,742452,YPR108W,100,+,RPN7,yiming
chrXVI,743741,744173,YPR108W-A,100,+,YPR108W-A,yiming
chrXVI,744385,744687,unknown_3433,100,+,GLD1,yiming
chrXVI,746833,747304,YPR110C,100,-,RPC40,yiming
chrXVI,746833,747304,YPR111W,100,+,DBF20,yiming
chrXVI,751917,752255,YPR112C,100,-,MRD1,yiming
chrXVI,751917,752255,YPR113W,100,+,PIS1,yiming
chrXVI,752917,753299,YPR114W,100,+,YPR114W,yiming
chrXVI,754246,754875,YPR115W,100,+,RGC1,yiming
chrXVI,758126,758646,YPR116W,100,+,RRG8,yiming
chrXVI,759479,760023,YPR117W,100,+,YPR117W,yiming
chrXVI,767492,767750,YPR118W,100,+,MRI1,yiming
chrXVI,770951,771651,YPR119W,100,+,CLB2,yiming
chrXVI,775180,775880,YPR120C,100,-,CLB5,yiming
chrXVI,777879,778579,YPR121W,100,+,THI22,yiming
chrXVI,781341,782041,YPR122W,100,+,AXL1,yiming
chrXVI,785667,786204,YPR124W,100,+,CTR1,yiming
chrXVI,786571,787271,YPR123C,100,-,YPR123C,yiming
chrXVI,787424,787957,YPR125W,100,+,YLH47,yiming
chrXVI,789381,790079,YPR126C,100,-,YPR126C,yiming
chrXVI,789381,790079,YPR127W,100,+,YPR127W,yiming
chrXVI,792200,792683,YPR128C,100,-,ANT1,yiming
chrXVI,792200,792683,YPR129W,100,+,SCD6,yiming
chrXVI,793777,793907,YPR130C,100,-,YPR130C,yiming
chrXVI,794494,794961,YPR131C,100,-,NAT3,yiming
chrXVI,794494,794961,YPR132W,100,+,RPS23B,yiming
chrXVI,797206,797553,YPR133C,100,-,SPN1,yiming
chrXVI,797206,797553,YPR133W-A,100,+,TOM5,yiming
chrXVI,797705,798047,YPR134W,100,+,MSS18,yiming
chrXVI,798853,799230,YPR135W,100,+,CTF4,yiming
chrXVI,802013,802355,YPR137W,100,+,RRP9,yiming
chrXVI,802833,803533,YPR136C,100,-,YPR136C,yiming
chrXVI,810265,810965,YPR137C-B,100,-,YPR137C-B,yiming
chrXVI,810265,810965,YPR137C-A,100,-,YPR137C-A,yiming
chrXVI,812449,813149,YPR138C,100,-,MEP3,yiming
chrXVI,814054,814387,YPR139C,100,-,LOA1,yiming
chrXVI,814054,814387,YPR140W,100,+,TAZ1,yiming
chrXVI,817919,818126,YPR141C,100,-,KAR3,yiming
chrXVI,817919,818319,YPR143W,100,+,RRP15,yiming
chrXVI,818689,819389,YPR142C,100,-,YPR142C,yiming
chrXVI,821419,822119,YPR144C,100,-,NOC4,yiming
chrXVI,821916,822616,YPR145W,100,+,ASN1,yiming
chrXVI,824922,825343,YPR145C-A,100,-,YPR145C-A,yiming
chrXVI,825672,826372,YPR146C,100,-,YPR146C,yiming
chrXVI,826555,826829,YPR147C,100,-,YPR147C,yiming
chrXVI,828136,828836,YPR148C,100,-,YPR148C,yiming
chrXVI,829214,829914,YPR149W,100,+,NCE102,yiming
chrXVI,830435,830995,YPR150W,100,+,YPR150W,yiming
chrXVI,831671,832057,YPR151C,100,-,SUE1,yiming
chrXVI,833454,833685,YPR152C,100,-,URN1,yiming
chrXVI,833454,833685,unknown_3481,100,+,MAY24,yiming
chrXVI,834241,834561,YPR154W,100,+,PIN3,yiming
chrXVI,837409,837905,YPR155C,100,-,NCA2,yiming
chrXVI,839773,840473,YPR156C,100,-,TPO3,yiming
chrXVI,840562,841262,YPR157W,100,+,TDA6,yiming
chrXVI,842665,843258,YPR158W,100,+,CUR1,yiming
chrXVI,844016,844705,YPR158W-A,100,+,YPR158W-A,yiming
chrXVI,844016,844705,YPR158W-B,100,+,YPR158W-B,yiming
chrXVI,856253,856953,YPR158C-D,100,-,YPR158C-D,yiming
chrXVI,856253,856953,YPR158C-C,100,-,YPR158C-C,yiming
chrXVI,856879,857579,YPR159W,100,+,KRE6,yiming
chrXVI,860411,861111,YPR159C-A,100,-,YPR159C-A,yiming
chrXVI,860602,861302,YPR160W,100,+,GPH1,yiming
chrXVI,861230,861930,YPR160W-A,100,+,YPR160W-A,yiming
chrXVI,862857,863557,YPR160C-A,100,-,YPR160C-A,yiming
chrXVI,866418,866711,YPR161C,100,-,SGV1,yiming
chrXVI,868300,868641,YPR162C,100,-,ORC4,yiming
chrXVI,869951,870651,YPR163C,100,-,TIF3,yiming
chrXVI,869999,870699,YPR164W,100,+,MMS1,yiming
chrXVI,874922,875364,YPR165W,100,+,RHO1,yiming
chrXVI,876625,876843,YPR166C,100,-,MRP2,yiming
chrXVI,877628,878072,YPR167C,100,-,MET16,yiming
chrXVI,877628,878072,YPR168W,100,+,NUT2,yiming
chrXVI,878545,878686,YPR169W,100,+,JIP5,yiming
chrXVI,882535,883235,YPR169W-A,100,+,YPR169W-A,yiming
chrXVI,882535,883235,YPR170W-B,100,+,YPR170W-B,yiming
chrXVI,883314,883374,YPR170C,100,-,YPR170C,yiming
chrXVI,883314,883374,YPR170W-A,100,+,YPR170W-A,yiming
chrXVI,883591,883824,YPR171W,100,+,BSP1,yiming
chrXVI,885554,885792,YPR172W,100,+,YPR172W,yiming
chrXVI,887833,888039,YPR173C,100,-,VPS4,yiming
chrXVI,888704,888970,unknown_3512,100,-,CSA1,yiming
chrXVI,888704,888970,YPR175W,100,+,DPB2,yiming
chrXVI,892074,892309,YPR176C,100,-,BET2,yiming
chrXVI,892074,892328,YPR178W,100,+,PRP4,yiming
chrXVI,892680,893380,YPR177C,100,-,YPR177C,yiming
chrXVI,895760,895957,YPR179C,100,-,HDA3,yiming
chrXVI,895760,895957,YPR180W,100,+,AOS1,yiming
chrXVI,899663,900190,YPR181C,100,-,SEC23,yiming
chrXVI,899663,900190,YPR182W,100,+,SMX3,yiming
chrXVI,900450,900751,YPR183W,100,+,DPM1,yiming
chrXVI,901554,902040,YPR184W,100,+,GDB1,yiming
chrXVI,906650,907214,YPR185W,100,+,ATG13,yiming
chrXVI,911018,911253,YPR186C,100,-,PZF1,yiming
chrXVI,911018,911253,YPR187W,100,+,RPO26,yiming
chrXVI,912475,912660,YPR188C,100,-,MLC2,yiming
chrXVI,912475,912660,YPR189W,100,+,SKI3,yiming
chrXVI,919037,919377,YPR190C,100,-,RPC82,yiming
chrXVI,919037,919377,YPR191W,100,+,QCR2,yiming
chrXVI,921156,921856,YPR192W,100,+,AQY1,yiming
chrXVI,923375,924075,YPR193C,100,-,HPA2,yiming
chrXVI,926933,927633,YPR194C,100,-,OPT2,yiming
chrXVI,928290,928990,YPR195C,100,-,YPR195C,yiming
chrXVI,930672,931372,YPR196W,100,+,YPR196W,yiming
chrXVI,933330,934030,YPR198W,100,+,SGE1,yiming
chrXVI,934457,935157,YPR197C,100,-,YPR197C,yiming
chrXVI,939028,939275,YPR199C,100,-,ARR1,yiming
chrXVI,939667,939918,YPR200C,100,-,ARR2,yiming
chrXVI,939667,939918,YPR201W,100,+,ARR3,yiming
chrXVI,942328,943028,YPR202W,100,+,YPR202W,yiming
chrXVI,943176,943876,YPR203W,100,+,YPR203W,yiming
chrXVI,944184,944599,YPR204W,100,+,YPR204W,yiming
chrXVI,947334,948034,YPR204C-A,100,-,YPR204C-A,yiming
chrII,0,646,YBL113W-A,100,+,YBL113W-A,yiming
chrII,2658,2907,YBL113C,100,-,YBL113C,yiming
chrII,2899,2907,YBL112C,100,-,YBL112C,yiming
chrII,5009,5709,YBL111C,100,-,YBL111C,yiming
chrII,5090,5790,YBL109W,100,+,YBL109W,yiming
chrII,7733,8177,YBL108C-A,100,-,PAU9,yiming
chrII,7733,8177,YBL108W,100,+,YBL108W,yiming
chrII,8568,9268,YBL107W-A,100,+,YBL107W-A,yiming
chrII,10551,10847,YBL107C,100,-,MIX23,yiming
chrII,13879,14241,YBL106C,100,-,SRO77,yiming
chrII,17696,18177,YBL105C,100,-,PKC1,yiming
chrII,21293,21993,YBL104C,100,-,SEA4,yiming
chrII,23535,24098,YBL103C,100,-,RTG3,yiming
chrII,23535,24098,YBL102W,100,+,SFT2,yiming
chrII,28299,28427,YBL101C,100,-,ECM21,yiming
chrII,28299,28427,YBL100W-C,100,+,YBL100W-C,yiming
chrII,29232,29932,YBL100W-A,100,+,YBL100W-A,yiming
chrII,29232,29932,YBL100W-B,100,+,YBL100W-B,yiming
chrII,36350,37050,YBL099W,100,+,ATP1,yiming
chrII,37300,38000,YBL100C,100,-,YBL100C,yiming
chrII,38687,39142,YBL098W,100,+,BNA4,yiming
chrII,40524,40828,YBL097W,100,+,BRN1,yiming
chrII,43092,43274,YBL095W,100,+,MRX3,yiming
chrII,43479,43762,YBL096C,100,-,YBL096C,yiming
chrII,44094,44253,YBL094C,100,-,YBL094C,yiming
chrII,44915,45615,YBL093C,100,-,ROX3,yiming
chrII,45275,45975,YBL092W,100,+,RPL32,yiming
chrII,47177,47360,YBL091C-A,100,-,SCS22,yiming
chrII,48625,48822,YBL091C,100,-,MAP2,yiming
chrII,48625,48822,YBL090W,100,+,MRP21,yiming
chrII,49355,49571,YBL089W,100,+,AVT5,yiming
chrII,59379,59818,YBL088C,100,-,TEL1,yiming
chrII,60735,61199,YBL087C,100,-,RPL23A,yiming
chrII,62599,63299,YBL086C,100,-,YBL086C,yiming
chrII,63173,63873,YBL085W,100,+,BOI1,yiming
chrII,69442,69710,YBL084C,100,-,CDC27,yiming
chrII,70135,70835,YBL083C,100,-,YBL083C,yiming
chrII,71124,71824,YBL082C,100,-,ALG3,yiming
chrII,71163,71863,YBL081W,100,+,YBL081W,yiming
chrII,74692,75256,YBL080C,100,-,PET112,yiming
chrII,74692,75256,YBL079W,100,+,NUP170,yiming
chrII,80728,80895,YBL078C,100,-,ATG8,yiming
chrII,80728,80895,YBL077W,100,+,YBL077W,yiming
chrII,84259,84497,YBL076C,100,-,ILS1,yiming
chrII,86446,86720,YBL075C,100,-,SSA3,yiming
chrII,86944,87644,YBL073W,100,+,YBL073W,yiming
chrII,87787,88487,YBL074C,100,-,AAR2,yiming
chrII,89123,89456,YBL072C,100,-,RPS8A,yiming
chrII,89554,89976,YBL071C-B,100,-,YBL071C-B,yiming
chrII,89554,89976,YBL071W-A,100,+,KTI11,yiming
chrII,90529,90603,YBL071C,100,-,YBL071C,yiming
chrII,90529,90739,YBL069W,100,+,AST1,yiming
chrII,90923,91623,YBL070C,100,-,YBL070C,yiming
chrII,91092,91792,YBL068W-A,100,+,YBL068W-A,yiming
chrII,92028,92412,YBL068W,100,+,PRS4,yiming
chrII,95884,96584,YBL067C,100,-,UBP13,yiming
chrII,99265,99965,YBL065W,100,+,YBL065W,yiming
chrII,100117,100373,YBL066C,100,-,SEF1,yiming
chrII,101158,101858,YBL064C,100,-,PRX1,yiming
chrII,101188,101888,YBL063W,100,+,KIP1,yiming
chrII,105223,105310,YBL062W,100,+,YBL062W,yiming
chrII,107408,107934,YBL061C,100,-,SKT5,yiming
chrII,107408,107934,YBL060W,100,+,YEL1,yiming
chrII,110541,110596,YBL059C-A,100,-,CMC2,yiming
chrII,110541,110596,unknown_3608,100,+,IAI11,yiming
chrII,111246,111439,YBL058W,100,+,SHP1,yiming
chrII,113447,113765,YBL057C,100,-,PTH2,yiming
chrII,113447,113765,YBL056W,100,+,PTC3,yiming
chrII,116832,117532,YBL055C,100,-,YBL055C,yiming
chrII,116892,117592,YBL054W,100,+,TOD6,yiming
chrII,119169,119338,YBL053W,100,+,YBL053W,yiming
chrII,121877,122577,YBL052C,100,-,SAS3,yiming
chrII,124762,125128,YBL051C,100,-,PIN4,yiming
chrII,124762,125128,YBL050W,100,+,SEC17,yiming
chrII,126131,126831,YBL049W,100,+,MOH1,yiming
chrII,127247,127302,YBL048W,100,+,RRT1,yiming
chrII,132043,132427,YBL047C,100,-,EDE1,yiming
chrII,132043,132427,YBL046W,100,+,PSY4,yiming
chrII,135519,136001,YBL045C,100,-,COR1,yiming
chrII,135519,136001,YBL044W,100,+,YBL044W,yiming
chrII,136369,136691,YBL043W,100,+,ECM13,yiming
chrII,140263,140963,YBL042C,100,-,FUI1,yiming
chrII,140550,141250,YBL041W,100,+,PRE7,yiming
chrII,142871,143396,YBL040C,100,-,ERD2,yiming
chrII,142871,143396,unknown_3628,100,+,MIN6,yiming
chrII,145034,145734,YBL039C-A,100,-,YBL039C-A,yiming
chrII,145731,146190,YBL039C,100,-,URA7,yiming
chrII,145731,146190,YBL038W,100,+,MRPL16,yiming
chrII,146888,147212,YBL037W,100,+,APL3,yiming
chrII,151223,151496,YBL036C,100,-,YBL036C,yiming
chrII,153613,153851,YBL035C,100,-,POL12,yiming
chrII,158392,158659,YBL034C,100,-,STU1,yiming
chrII,159696,160187,YBL033C,100,-,RIB1,yiming
chrII,159696,160187,YBL032W,100,+,HEK2,yiming
chrII,161332,161702,YBL031W,100,+,SHE1,yiming
chrII,164000,164491,YBL030C,100,-,PET9,yiming
chrII,164775,165475,YBL029C-A,100,-,YBL029C-A,yiming
chrII,165437,166137,YBL029W,100,+,YBL029W,yiming
chrII,167841,168426,YBL028C,100,-,YBL028C,yiming
chrII,167841,168426,YBL027W,100,+,RPL19B,yiming
chrII,169926,170626,YBL026W,100,+,LSM2,yiming
chrII,171041,171484,YBL025W,100,+,RRN10,yiming
chrII,171921,172537,YBL024W,100,+,NCL1,yiming
chrII,177529,177877,YBL023C,100,-,MCM2,yiming
chrII,181278,181663,YBL022C,100,-,PIM1,yiming
chrII,182097,182404,YBL021C,100,-,HAP3,yiming
chrII,182097,182404,YBL020W,100,+,RFT1,yiming
chrII,184128,184356,YBL019W,100,+,APN2,yiming
chrII,186477,186847,YBL018C,100,-,POP8,yiming
chrII,191586,192286,YBL017C,100,-,PEP1,yiming
chrII,191754,192454,YBL016W,100,+,FUS3,yiming
chrII,193515,194125,YBL015W,100,+,ACH1,yiming
chrII,201751,202059,YBL014C,100,-,RRN6,yiming
chrII,201751,202059,YBL013W,100,+,FMT1,yiming
chrII,203264,203541,YBL011W,100,+,SCT1,yiming
chrII,203810,204510,YBL012C,100,-,YBL012C,yiming
chrII,206952,207197,unknown_3660,100,-,LAA2,yiming
chrII,206952,207197,YBL009W,100,+,ALK2,yiming
chrII,209227,209412,YBL008W-A,100,+,YBL008W-A,yiming
chrII,209651,209656,YBL008W,100,+,HIR1,yiming
chrII,216369,216590,YBL007C,100,-,SLA1,yiming
chrII,216369,216714,YBL006W-A,100,+,YBL006W-A,yiming
chrII,217132,217473,YBL006C,100,-,LDB7,yiming
chrII,217132,217473,YBL005W,100,+,PDR3,yiming
chrII,220633,221333,YBL005W-A,100,+,YBL005W-A,yiming
chrII,220633,221333,YBL005W-B,100,+,YBL005W-B,yiming
chrII,226939,227639,YBL004W,100,+,UTP20,yiming
chrII,235795,236495,YBL003C,100,-,HTA2,yiming
chrII,235795,236495,YBL002W,100,+,HTB2,yiming
chrII,237469,238169,YBL001C,100,-,ECM15,yiming
chrII,241285,241710,YBR001C,100,-,NTH2,yiming
chrII,242570,242811,YBR002C,100,-,RER2,yiming
chrII,242570,242811,YBR003W,100,+,COQ1,yiming
chrII,245669,245908,YBR004C,100,-,GPI18,yiming
chrII,245669,245908,YBR005W,100,+,RCR1,yiming
chrII,246549,247012,YBR006W,100,+,UGA2,yiming
chrII,251017,251717,YBR007C,100,-,DSF2,yiming
chrII,254210,254910,YBR008C,100,-,FLR1,yiming
chrII,255682,256329,YBR009C,100,-,HHF1,yiming
chrII,255682,256329,YBR010W,100,+,HHT1,yiming
chrII,257973,258673,YBR011C,100,-,IPP1,yiming
chrII,259564,259867,YBR012C,100,-,YBR012C,yiming
chrII,259564,259867,YBR012W-A,100,+,YBR012W-A,yiming
chrII,259564,259867,YBR012W-B,100,+,YBR012W-B,yiming
chrII,265879,266579,YBR013C,100,-,YBR013C,yiming
chrII,267336,267710,YBR014C,100,-,GRX7,yiming
chrII,269503,270203,YBR015C,100,-,MNN2,yiming
chrII,269547,270247,YBR016W,100,+,YBR016W,yiming
chrII,273703,274403,YBR017C,100,-,KAP104,yiming
chrII,275527,276227,YBR018C,100,-,GAL7,yiming
chrII,278352,279021,YBR019C,100,-,GAL10,yiming
chrII,278352,279021,YBR020W,100,+,GAL1,yiming
chrII,280743,281443,YBR021W,100,+,FUR4,yiming
chrII,283344,283738,YBR022W,100,+,POA1,yiming
chrII,287925,288625,YBR023C,100,-,CHS3,yiming
chrII,288745,289445,YBR024W,100,+,SCO2,yiming
chrII,291865,292565,YBR025C,100,-,OLA1,yiming
chrII,294019,294024,YBR026C,100,-,ETR1,yiming
chrII,294356,294425,YBR027C,100,-,YBR027C,yiming
chrII,296002,296369,YBR028C,100,-,YPK3,yiming
chrII,297742,298292,YBR029C,100,-,CDS1,yiming
chrII,297742,298292,YBR030W,100,+,RKM3,yiming
chrII,299950,300166,YBR031W,100,+,RPL4A,yiming
chrII,301254,301519,YBR032W,100,+,YBR032W,yiming
chrII,301821,301944,YBR033W,100,+,EDS1,yiming
chrII,305976,306269,YBR034C,100,-,HMT1,yiming
chrII,306955,307655,YBR035C,100,-,PDX3,yiming
chrII,310313,310564,YBR036C,100,-,CSG2,yiming
chrII,311451,311897,YBR037C,100,-,SCO1,yiming
chrII,311451,311897,YBR038W,100,+,CHS2,yiming
chrII,314875,315575,YBR039W,100,+,ATP3,yiming
chrII,316510,316968,YBR040W,100,+,FIG1,yiming
chrII,317864,318266,YBR041W,100,+,FAT1,yiming
chrII,321609,321876,YBR042C,100,-,CST26,yiming
chrII,323945,324337,YBR043C,100,-,QDR3,yiming
chrII,326058,326758,YBR044C,100,-,TCM62,yiming
chrII,330090,330505,YBR045C,100,-,GIP1,yiming
chrII,331509,331831,YBR046C,100,-,ZTA1,yiming
chrII,331509,331831,YBR047W,100,+,FMP23,yiming
chrII,332358,332829,YBR048W,100,+,RPS11B,yiming
chrII,336816,337181,YBR049C,100,-,REB1,yiming
chrII,337286,337986,YBR051W,100,+,YBR051W,yiming
chrII,338197,338718,YBR050C,100,-,REG2,yiming
chrII,339350,339673,YBR052C,100,-,RFS1,yiming
chrII,340749,341449,YBR053C,100,-,YBR053C,yiming
chrII,342399,343099,YBR054W,100,+,YRO2,yiming
chrII,347299,347877,YBR055C,100,-,PRP6,yiming
chrII,347299,347877,unknown_3731,100,+,MRX18,yiming
chrII,350553,351253,unknown_3732,100,+,MNC1,yiming
chrII,351449,352149,YBR056C-B,100,-,YBR056C-B,yiming
chrII,353291,353670,YBR057C,100,-,MUM2,yiming
chrII,356015,356322,YBR058C,100,-,UBP14,yiming
chrII,356564,356859,YBR058C-A,100,-,TSC3,yiming
chrII,360185,360650,YBR059C,100,-,AKL1,yiming
chrII,362512,363212,YBR060C,100,-,ORC2,yiming
chrII,365717,365974,YBR061C,100,-,TRM7,yiming
chrII,366598,366968,YBR062C,100,-,YBR062C,yiming
chrII,367061,367761,YBR064W,100,+,YBR064W,yiming
chrII,368182,368582,YBR063C,100,-,YBR063C,yiming
chrII,369676,370035,YBR065C,100,-,ECM2,yiming
chrII,370697,371397,YBR066C,100,-,NRG2,yiming
chrII,372732,373432,YBR067C,100,-,TIP1,yiming
chrII,375687,376387,YBR068C,100,-,BAP2,yiming
chrII,378430,379130,YBR069C,100,-,TAT1,yiming
chrII,379931,380408,YBR070C,100,-,ALG14,yiming
chrII,379931,380408,YBR071W,100,+,YBR071W,yiming
chrII,381327,382027,YBR072W,100,+,HSP26,yiming
chrII,383016,383209,YBR072C-A,100,-,YBR072C-A,yiming
chrII,383016,383209,YBR073W,100,+,RDH54,yiming
chrII,385983,386281,YBR074W,100,+,PFF1,yiming
chrII,389669,390369,YBR076W,100,+,ECM8,yiming
chrII,391611,391799,YBR076C-A,100,-,YBR076C-A,yiming
chrII,392287,392987,YBR077C,100,-,SLM4,yiming
chrII,392418,393118,YBR078W,100,+,ECM33,yiming
chrII,398271,398608,YBR079C,100,-,RPG1,yiming
chrII,400884,401247,YBR080C,100,-,SEC18,yiming
chrII,405245,405945,YBR081C,100,-,SPT7,yiming
chrII,407163,407863,YBR082C,100,-,UBC4,yiming
chrII,408463,409163,YBR083W,100,+,TEC1,yiming
chrII,410623,411048,YBR084W,100,+,MIS1,yiming
chrII,415255,415955,YBR084C-A,100,-,RPL19A,yiming
chrII,415277,415977,YBR085W,100,+,AAC3,yiming
chrII,419158,419858,YBR085C-A,100,-,YBR085C-A,yiming
chrII,423035,423735,YBR086C,100,-,IST2,yiming
chrII,423059,423759,YBR087W,100,+,RFC5,yiming
chrII,424823,425177,YBR089W,100,+,YBR089W,yiming
chrII,425760,426184,YBR088C,100,-,POL30,yiming
chrII,426483,427149,YBR089C-A,100,-,NHP6B,yiming
chrII,427052,427149,YBR090C,100,-,YBR090C,yiming
chrII,427478,427692,YBR091C,100,-,TIM12,yiming
chrII,429095,429542,YBR092C,100,-,PHO3,yiming
chrII,430945,431645,YBR093C,100,-,PHO5,yiming
chrII,431330,432030,YBR094W,100,+,PBY1,yiming
chrII,435692,436015,YBR095C,100,-,RXT2,yiming
chrII,435692,436015,YBR096W,100,+,YBR096W,yiming
chrII,436707,436945,YBR097W,100,+,VPS15,yiming
chrII,441309,441509,YBR098W,100,+,MMS4,yiming
chrII,443301,443815,YBR099C,100,-,YBR099C,yiming
chrII,444687,445056,YBR101C,100,-,FES1,yiming
chrII,447317,447703,YBR102C,100,-,EXO84,yiming
chrII,447317,447703,YBR103W,100,+,SIF2,yiming
chrII,449457,449661,YBR103C-A,100,-,YBR103C-A,yiming
chrII,449457,449661,YBR104W,100,+,YMC2,yiming
chrII,451963,452652,YBR105C,100,-,VID24,yiming
chrII,451963,452652,unknown_3788,100,+,SND3,yiming
chrII,454524,454816,YBR107C,100,-,IML3,yiming
chrII,454524,454816,YBR108W,100,+,AIM3,yiming
chrII,458356,458602,YBR109C,100,-,CMD1,yiming
chrII,458356,458602,YBR109W-A,100,+,YBR109W-A,yiming
chrII,458826,458866,YBR110W,100,+,ALG1,yiming
chrII,461867,462133,YBR111C,100,-,YSA1,yiming
chrII,461867,462133,YBR111W-A,100,+,SUS1,yiming
chrII,464860,465560,YBR113W,100,+,YBR113W,yiming
chrII,465764,466464,YBR112C,100,-,CYC8,yiming
chrII,466542,467242,YBR114W,100,+,RAD16,yiming
chrII,473920,474193,YBR115C,100,-,LYS2,yiming
chrII,474720,475420,YBR116C,100,-,YBR116C,yiming
chrII,476431,477131,YBR117C,100,-,TKL2,yiming
chrII,476965,477665,YBR118W,100,+,TEF2,yiming
chrII,479041,479332,YBR119W,100,+,MUD1,yiming
chrII,480917,481358,YBR120C,100,-,CBP6,yiming
chrII,482478,483178,YBR121C-A,100,-,YBR121C-A,yiming
chrII,483361,483964,YBR121C,100,-,GRS1,yiming
chrII,484497,484736,YBR122C,100,-,MRPL36,yiming
chrII,485801,486501,YBR124W,100,+,YBR124W,yiming
chrII,486685,487193,YBR123C,100,-,TFC1,yiming
chrII,488374,488899,YBR125C,100,-,PTC4,yiming
chrII,490386,490844,YBR126C,100,-,TPS1,yiming
chrII,490386,490844,unknown_3812,100,+,MEO1,yiming
chrII,490386,490921,YBR126W-B,100,+,YBR126W-B,yiming
chrII,492816,493075,YBR127C,100,-,VMA2,yiming
chrII,494109,494347,YBR128C,100,-,ATG14,yiming
chrII,495333,495586,YBR129C,100,-,OPY1,yiming
chrII,496863,497157,YBR130C,100,-,SHE3,yiming
chrII,496863,497157,YBR131W,100,+,CCZ1,yiming
chrII,497733,498433,YBR131C-A,100,-,YBR131C-A,yiming
chrII,501436,501798,YBR132C,100,-,AGP2,yiming
chrII,503537,504237,YBR134W,100,+,YBR134W,yiming
chrII,504281,504848,YBR133C,100,-,HSL7,yiming
chrII,504638,504848,YBR135W,100,+,CKS1,yiming
chrII,505300,505662,YBR136W,100,+,MEC1,yiming
chrII,512768,513038,YBR137W,100,+,YBR137W,yiming
chrII,515330,515658,YBR138C,100,-,YBR138C,yiming
chrII,515330,515658,unknown_3827,100,+,ATG42,yiming
chrII,526622,527019,YBR140C,100,-,IRA1,yiming
chrII,526622,527161,YBR141W-A,100,+,YBR141W-A,yiming
chrII,528032,528311,YBR141C,100,-,BMT2,yiming
chrII,528032,528311,YBR142W,100,+,MAK5,yiming
chrII,532176,532876,YBR143C,100,-,SUP45,yiming
chrII,533543,533756,YBR144C,100,-,YBR144C,yiming
chrII,533543,533756,YBR145W,100,+,ADH5,yiming
chrII,534811,535254,YBR146W,100,+,MRPS9,yiming
chrII,536090,536569,YBR147W,100,+,RTC2,yiming
chrII,537459,537870,YBR148W,100,+,YSW1,yiming
chrII,539699,539981,YBR149W,100,+,ARA1,yiming
chrII,544487,545022,YBR150C,100,-,TBS1,yiming
chrII,544487,545022,YBR151W,100,+,APD1,yiming
chrII,545972,546370,YBR152W,100,+,SPP381,yiming
chrII,547245,547454,YBR153W,100,+,RIB7,yiming
chrII,549003,549703,YBR154C,100,-,RPB5,yiming
chrII,549065,549765,YBR155W,100,+,CNS1,yiming
chrII,553194,553537,YBR156C,100,-,SLI15,yiming
chrII,554304,555004,YBR157C,100,-,ICS2,yiming
chrII,555843,556543,YBR158W,100,+,AMN1,yiming
chrII,558192,558679,YBR159W,100,+,IFA38,yiming
chrII,559722,560072,YBR160W,100,+,CDC28,yiming
chrII,560968,561629,YBR161W,100,+,CSH1,yiming
chrII,564565,565226,YBR162C,100,-,TOS1,yiming
chrII,564565,565226,YBR162W-A,100,+,YSY6,yiming
chrII,565423,565718,YBR163W,100,+,EXO5,yiming
chrII,568421,568847,YBR164C,100,-,ARL1,yiming
chrII,568421,568847,YBR165W,100,+,UBS1,yiming
chrII,571195,571463,YBR166C,100,-,TYR1,yiming
chrII,571885,572366,YBR167C,100,-,POP7,yiming
